beaconid, anchorId, time, rssi
b7,b827eb7dd239,1649054963474,-80
b7,b827eb2b96bc,1649054963475,-78
b1,b827eb2b96bc,1649054963637,-68
b1,b827eb91fcaa,1649054963648,-66
b1,b827eb92ac17,1649054963657,-85
b1,b827eb7dd239,1649054963700,-66
b1,b827eb91fcaa,1649054963718,-63
b1,b827eb92ac17,1649054963726,-80
b1,b827eb91fcaa,1649054963862,-64
b1,b827eb91fcaa,1649054963964,-68
b1,b827eb91fcaa,1649054964040,-67
b1,b827eb0e666f,1649054964105,-71
b1,b827eb91fcaa,1649054964180,-66
b1,b827eb2b96bc,1649054964234,-72
b1,b827eb0e666f,1649054964249,-70
b1,b827eb91fcaa,1649054964397,-68
b1,b827eb91fcaa,1649054964428,-66
b1,b827eb0e666f,1649054964463,-69
b7,b827eb2b96bc,1649054964483,-85
b1,b827eb91fcaa,1649054964608,-66
b1,b827eb91fcaa,1649054964675,-63
b1,b827eb91fcaa,1649054964885,-64
b7,b827eb91fcaa,1649054964938,-77
b1,b827eb91fcaa,1649054964979,-63
b7,b827ebd72677,1649054964984,-77
b7,b827eb7dd239,1649054964990,-80
b7,b827eb2b96bc,1649054964990,-90
b1,b827eb0e666f,1649054965023,-70
b1,b827eb92ac17,1649054965027,-76
b7,b827eb549dff,1649054965034,-78
b1,b827eb7dd239,1649054965034,-75
b7,b827eb0e666f,1649054965042,-83
b7,b827eb92ac17,1649054965045,-78
b1,b827eb91fcaa,1649054965053,-66
b1,b827eb7dd239,1649054965068,-76
b1,b827eb0e666f,1649054965087,-71
b1,b827eb0e666f,1649054965120,-69
b1,b827eb92ac17,1649054965124,-84
b1,b827eb92ac17,1649054965160,-80
b1,b827eb2b96bc,1649054965223,-71
b1,b827eb91fcaa,1649054965232,-66
b1,b827ebd72677,1649054965248,-92
b1,b827eb2b96bc,1649054965255,-72
b1,b827eb91fcaa,1649054965268,-65
b1,b827eb91fcaa,1649054965336,-63
b1,b827eb2b96bc,1649054965354,-69
b1,b827eb91fcaa,1649054965375,-67
b1,b827eb2b96bc,1649054965430,-72
b7,b827eb91fcaa,1649054965440,-51
b1,b827eb91fcaa,1649054965462,-67
b1,b827eb549dff,1649054965473,-82
b1,b827eb92ac17,1649054965485,-81
b7,b827ebd72677,1649054965488,-82
b1,b827eb2b96bc,1649054965554,-73
b1,b827eb91fcaa,1649054965680,-70
b1,b827eb2b96bc,1649054965734,-73
b1,b827eb7dd239,1649054965851,-83
b1,b827eb549dff,1649054965894,-89
b1,b827eb0e666f,1649054965904,-68
b1,b827eb91fcaa,1649054965904,-61
b1,b827eb92ac17,1649054965906,-85
b1,b827eb91fcaa,1649054965944,-66
b1,b827eb2b96bc,1649054965958,-77
b1,b827eb2b96bc,1649054965999,-72
b7,b827eb7dd239,1649054965999,-62
b1,b827eb0e666f,1649054966011,-68
b1,b827eb92ac17,1649054966015,-80
b1,b827eb0e666f,1649054966052,-67
