beaconid, anchorId, time, rssi
b2,b827ebd2aa10,1633513201210,-95
b2,b827eb259b99,1633513201213,-81
b2,b827ebfa82f0,1633513201215,-94
b2,b827ebc26413,1633513201216,-72
b2,b827ebd17612,1633513201226,-81
b2,b827eb3f8951,1633513201238,-67
b2,b827eb3ab224,1633513201253,-73
b2,b827eb259b99,1633513201713,-83
b2,b827ebc26413,1633513201717,-53
b2,b827ebd2aa10,1633513201722,-82
b2,b827ebd17612,1633513201725,-94
b2,b827eb0827cf,1633513202174,-70
b2,b827eb259b99,1633513202220,-81
b2,b827ebfa82f0,1633513202225,-91
b2,b827ebc26413,1633513202226,-68
b2,b827ebd17612,1633513202234,-94
b2,b827eb3ab224,1633513202261,-81
b2,b827eb3ab224,1633513202771,-73
b2,b827eb0827cf,1633513203191,-69
b2,b827eb527b42,1633513203226,-78
b2,b827ebed958b,1633513203231,-70
b2,b827eb259b99,1633513203237,-68
b2,b827ebc26413,1633513203242,-70
b2,b827eb3ab224,1633513203279,-66
b2,b827ebc26413,1633513204257,-70
b2,b827ebd17612,1633513204267,-91
b2,b827eb3ab224,1633513204296,-79
b2,b827eb0827cf,1633513204710,-73
b2,b827ebdef939,1633513205257,-90
b2,b827ebed958b,1633513205260,-80
b2,b827ebc26413,1633513205272,-71
b2,b827ebdef939,1633513205767,-90
b2,b827eb527b42,1633513205767,-76
b2,b827ebc26413,1633513205781,-71
b2,b827ebd17612,1633513205791,-86
b2,b827eb0827cf,1633513206233,-62
b2,b827eb640a9c,1633513206258,-74
b2,b827ebdef939,1633513206271,-85
b2,b827eb527b42,1633513206272,-76
b2,b827ebed958b,1633513206273,-62
b2,b827eb5b744d,1633513206275,-76
b2,b827ebfa82f0,1633513206284,-94
b2,b827ebd17612,1633513206295,-66
b2,b827eb3f8951,1633513206307,-76
b2,b827eb3ab224,1633513206323,-75
b2,b827eb0827cf,1633513206736,-75
b2,b827eb640a9c,1633513206762,-74
b2,b827ebdef939,1633513206775,-71
b2,b827ebed958b,1633513206777,-76
b2,b827ebd2aa10,1633513206783,-69
b2,b827ebc26413,1633513206790,-68
b2,b827eb3f8951,1633513206812,-82
b2,b827eb640a9c,1633513207264,-53
b2,b827eb5b744d,1633513207283,-59
b2,b827ebc26413,1633513207293,-69
b2,b827eb3f8951,1633513207316,-67
b2,b827eb640a9c,1633513207772,-53
b2,b827eb527b42,1633513207784,-78
b2,b827eb5b744d,1633513207790,-75
b2,b827ebd2aa10,1633513207792,-82
b2,b827eb259b99,1633513207795,-71
b2,b827ebfa82f0,1633513207799,-71
b2,b827ebc26413,1633513207800,-69
b2,b827eb0827cf,1633513208259,-54
b2,b827eb640a9c,1633513208281,-68
b2,b827eb527b42,1633513208294,-80
b2,b827ebed958b,1633513208298,-58
b2,b827eb5b744d,1633513208300,-75
b2,b827ebd2aa10,1633513208302,-82
b2,b827eb259b99,1633513208305,-80
b2,b827ebfa82f0,1633513208309,-67
b2,b827ebc26413,1633513208310,-69
b2,b827ebd17612,1633513208319,-86
b2,b827eb3f8951,1633513208332,-90
b2,b827eb3ab224,1633513208347,-78
b2,b827eb0827cf,1633513208761,-59
b2,b827eb640a9c,1633513208784,-74
b2,b827ebed958b,1633513208801,-80
b2,b827eb5b744d,1633513208803,-70
b2,b827ebd2aa10,1633513208806,-93
b2,b827eb259b99,1633513208809,-82
b2,b827ebfa82f0,1633513208812,-82
b2,b827ebc26413,1633513208813,-71
b2,b827ebd17612,1633513208824,-86
b2,b827eb0827cf,1633513209263,-81
b2,b827eb640a9c,1633513209288,-74
b2,b827eb5b744d,1633513209305,-74
b2,b827eb259b99,1633513209312,-87
b2,b827eb3f8951,1633513209338,-77
b2,b827eb3ab224,1633513209353,-75
b2,b827eb640a9c,1633513209788,-66
b2,b827eb5b744d,1633513209807,-75
b2,b827eb259b99,1633513209813,-83
b2,b827ebfa82f0,1633513209816,-80
b2,b827ebc26413,1633513209818,-69
b2,b827eb3f8951,1633513209840,-82
b2,b827ebd2aa10,1633513210319,-82
b2,b827eb0827cf,1633513210782,-69
b2,b827eb527b42,1633513210819,-78
b2,b827ebed958b,1633513210822,-76
b2,b827eb259b99,1633513210829,-80
b2,b827eb640a9c,1633513211313,-65
b2,b827ebed958b,1633513211838,-63
b2,b827eb259b99,1633513211843,-79
b2,b827ebd17612,1633513211858,-86
b2,b827eb3ab224,1633513211885,-83
b2,b827eb0827cf,1633513212297,-73
b2,b827eb527b42,1633513212335,-76
b2,b827ebed958b,1633513212337,-79
b2,b827ebd2aa10,1633513212342,-95
b2,b827eb259b99,1633513212345,-81
b2,b827ebd17612,1633513212358,-81
b2,b827eb3ab224,1633513212386,-65
b2,b827eb0827cf,1633513212797,-61
b2,b827eb5b744d,1633513212839,-74
b2,b827ebc26413,1633513212850,-68
b2,b827eb640a9c,1633513213831,-68
b2,b827eb259b99,1633513213855,-70
b2,b827ebfa82f0,1633513213859,-70
b2,b827eb0827cf,1633513214318,-70
b2,b827eb640a9c,1633513214341,-67
b2,b827eb527b42,1633513214354,-80
b2,b827eb5b744d,1633513214361,-74
b2,b827eb259b99,1633513214365,-82
b2,b827ebfa82f0,1633513214369,-70
b2,b827ebc26413,1633513214370,-70
b2,b827eb3ab224,1633513214407,-78
b2,b827eb0827cf,1633513214819,-73
b2,b827eb640a9c,1633513214843,-74
b2,b827eb527b42,1633513214857,-76
b2,b827eb5b744d,1633513214862,-70
b2,b827eb259b99,1633513214868,-82
b2,b827ebc26413,1633513214871,-58
b2,b827ebd17612,1633513214881,-74
b2,b827eb3f8951,1633513214893,-76
b2,b827eb0827cf,1633513215325,-76
b2,b827eb527b42,1633513215363,-77
b2,b827eb259b99,1633513215374,-81
b2,b827ebc26413,1633513215377,-58
b2,b827ebd17612,1633513215386,-80
b2,b827eb3ab224,1633513215414,-74
b2,b827eb0827cf,1633513215827,-75
b2,b827eb640a9c,1633513215852,-74
b2,b827ebdef939,1633513215866,-74
b2,b827eb5b744d,1633513215869,-75
b2,b827eb259b99,1633513215876,-80
b2,b827ebc26413,1633513215880,-68
b2,b827eb3f8951,1633513215902,-83
b2,b827eb3ab224,1633513215916,-81
b2,b827eb5b744d,1633513216377,-74
b2,b827ebfa82f0,1633513216386,-80
b2,b827ebc26413,1633513216388,-68
b2,b827eb640a9c,1633513217372,-54
b2,b827eb527b42,1633513217384,-65
b2,b827ebed958b,1633513217388,-72
b2,b827eb5b744d,1633513217390,-60
b2,b827ebd2aa10,1633513217392,-67
b2,b827eb259b99,1633513217395,-82
b2,b827ebc26413,1633513217400,-69
b2,b827ebd17612,1633513217409,-74
b2,b827eb3f8951,1633513217422,-91
b2,b827eb3ab224,1633513217437,-64
b2,b827eb0827cf,1633513217851,-73
b2,b827eb640a9c,1633513217874,-61
b2,b827ebdef939,1633513217888,-91
b2,b827eb527b42,1633513217889,-76
b2,b827ebed958b,1633513217891,-78
b2,b827eb5b744d,1633513217893,-70
b2,b827ebd2aa10,1633513217896,-92
b2,b827eb259b99,1633513217899,-82
b2,b827ebfa82f0,1633513217902,-71
b2,b827ebc26413,1633513217902,-71
b2,b827ebd17612,1633513217913,-85
b2,b827eb0827cf,1633513218359,-72
b2,b827eb640a9c,1633513218384,-74
b2,b827eb527b42,1633513218397,-76
b2,b827eb5b744d,1633513218402,-70
b2,b827eb259b99,1633513218409,-70
b2,b827ebc26413,1633513218411,-71
b2,b827ebfa82f0,1633513218411,-68
b2,b827eb3f8951,1633513218433,-77
b2,b827eb3ab224,1633513218448,-74
b2,b827eb0827cf,1633513218861,-61
b2,b827eb640a9c,1633513218887,-75
b2,b827ebdef939,1633513218900,-88
b2,b827eb527b42,1633513218900,-76
b2,b827ebed958b,1633513218902,-76
b2,b827eb5b744d,1633513218904,-76
b2,b827ebd2aa10,1633513218907,-80
b2,b827eb259b99,1633513218910,-80
b2,b827ebd17612,1633513218924,-81
b2,b827eb3ab224,1633513218951,-74
b2,b827eb0827cf,1633513219364,-54
b2,b827eb640a9c,1633513219387,-66
b2,b827eb259b99,1633513219411,-84
b2,b827ebfa82f0,1633513219415,-80
b2,b827ebc26413,1633513219416,-68
b2,b827eb3f8951,1633513219438,-83
b2,b827eb3ab224,1633513219452,-82
b2,b827eb0827cf,1633513219867,-69
b2,b827eb527b42,1633513219902,-79
b2,b827eb259b99,1633513219913,-83
b2,b827ebc26413,1633513219918,-55
b2,b827ebd17612,1633513219928,-86
b2,b827eb3ab224,1633513219955,-78
b2,b827ebc26413,1633513220425,-55
b2,b827eb5b744d,1633513220915,-62
b2,b827eb3f8951,1633513220947,-63
b2,b827eb3ab224,1633513220962,-74
b2,b827eb0827cf,1633513221375,-54
b2,b827eb640a9c,1633513221398,-66
b2,b827ebdef939,1633513221412,-86
b2,b827eb5b744d,1633513221417,-75
b2,b827ebd2aa10,1633513221419,-69
b2,b827eb259b99,1633513221422,-66
b2,b827ebc26413,1633513221427,-68
b2,b827ebd17612,1633513221435,-95
b2,b827eb3f8951,1633513221449,-84
b2,b827eb3ab224,1633513221463,-82
b2,b827eb5b744d,1633513221923,-74
b2,b827ebd2aa10,1633513221925,-68
b2,b827eb259b99,1633513221928,-83
b2,b827ebfa82f0,1633513221932,-66
b2,b827ebd17612,1633513221941,-86
b2,b827eb0827cf,1633513222389,-70
b2,b827eb640a9c,1633513222412,-68
b2,b827eb527b42,1633513222425,-65
b2,b827ebdef939,1633513222426,-85
b2,b827ebed958b,1633513222429,-58
b2,b827eb5b744d,1633513222431,-74
b2,b827ebd2aa10,1633513222433,-82
b2,b827eb259b99,1633513222436,-72
b2,b827ebfa82f0,1633513222440,-79
b2,b827ebc26413,1633513222441,-55
b2,b827eb3f8951,1633513222463,-91
b2,b827eb3ab224,1633513222478,-79
b2,b827ebed958b,1633513222933,-78
b2,b827ebc26413,1633513222945,-55
b2,b827eb3ab224,1633513222982,-79
b2,b827eb0827cf,1633513223395,-66
b2,b827ebdef939,1633513223433,-76
b2,b827eb527b42,1633513223433,-77
b2,b827ebed958b,1633513223435,-77
b2,b827ebd17612,1633513223457,-77
b2,b827eb3f8951,1633513223469,-77
b2,b827eb0827cf,1633513223899,-77
b2,b827eb640a9c,1633513223923,-74
b2,b827ebdef939,1633513223937,-75
b2,b827ebed958b,1633513223939,-77
b2,b827eb5b744d,1633513223941,-75
b2,b827ebd2aa10,1633513223944,-81
b2,b827eb259b99,1633513223947,-80
b2,b827ebfa82f0,1633513223949,-97
b2,b827ebc26413,1633513223953,-53
b2,b827eb3f8951,1633513223974,-83
b2,b827eb3ab224,1633513223988,-81
b2,b827eb0827cf,1633513224408,-77
b2,b827ebdef939,1633513224447,-88
b2,b827ebed958b,1633513224448,-78
b2,b827eb5b744d,1633513224450,-75
b2,b827ebd2aa10,1633513224454,-69
b2,b827eb259b99,1633513224457,-80
